opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,60
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020
K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,2016-12-21,,
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,2016-12-21,2017-03-08,4719
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212
4H2QMS78,Vicki Laflamme,GTX Basic,,Engaging,2016-12-21,,
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,3295
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,45
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56
SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,2016-12-22,,
EUG019AS,Corliss Cosme,GTX Basic,,Engaging,2016-12-23,,
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,2016-12-23,,
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,2016-12-23,2017-03-20,4247
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,2016-12-23,2017-03-02,5040
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,58
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,2016-12-25,2017-03-23,0
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,2016-12-25,2017-03-25,4891
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,2016-12-25,,
KFPM2LJW,Rosalina Dieter,GTX Basic,,Engaging,2016-12-25,,
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,2016-12-26,,
C8TV7R8A,Kary Hendrixson,GTXPro,,Engaging,2016-12-26,,
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841
2VCDVCIZ,Kary Hendrixson,GTX Basic,,Engaging,2016-12-27,,
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625
0U3WVJO0,Corliss Cosme,GTXPro,,Engaging,2016-12-28,,
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,2016-12-28,2017-03-16,0
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,2016-12-28,2017-03-22,3952
PMMW9JX3,Kary Hendrixson,GTX Basic,,Engaging,2016-12-28,,
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148
2HT2R2GY,Cassey Cress,GTX Plus Pro,,Engaging,2016-12-29,,
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601
13GM5I6M,Kami Bicknell,GTXPro,,Engaging,2016-12-29,,
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56
9IA34L8S,Vicki Laflamme,GTX Basic,,Engaging,2016-12-29,,
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,2016-12-29,2017-03-13,4818
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510
5T8Q2YID,Elease Gluck,MG Special,,Engaging,2017-01-01,,
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672
BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,2017-01-01,,
FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,2017-01-01,2017-03-18,4586
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,2017-01-02,,
TLOHEQ18,Corliss Cosme,GTX Plus Basic,,Engaging,2017-01-02,,
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550
06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,2017-01-02,2017-03-17,4125
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,3479
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012
EWDOBEM6,Hayden Neloms,MG Special,,Engaging,2017-01-03,,
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990
N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,2017-01-03,2017-03-18,4374
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0
QM6VR1H5,Daniell Hammack,GTX Plus Pro,,Engaging,2017-01-04,,
QR2BDRAI,James Ascencio,MG Advanced,,Engaging,2017-01-04,,
Z75ND4JF,Kary Hendrixson,GTX Basic,,Engaging,2017-01-04,,
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586
ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,2017-01-04,2017-05-05,4667
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676
CGWJ1WHI,Wilburn Farren,MG Special,,Engaging,2017-01-04,,
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,0
M16D8PYH,Daniell Hammack,GTX Plus Pro,,Engaging,2017-01-05,,
RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,2017-01-05,2017-03-09,0
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0
HG07LMHI,Jonathan Berthelot,GTXPro,Treequote,Won,2017-01-05,2017-03-19,4716
VPXW8RJS,Kami Bicknell,MG Advanced,,Engaging,2017-01-05,,
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,2017-01-05,2017-03-30,0
2U54WYQ1,Vicki Laflamme,GTXPro,Goodsilron,Won,2017-01-05,2017-03-23,4211
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-06,2017-03-21,0
T7T1YIM7,Boris Faz,GTX Plus Pro,,Engaging,2017-01-06,,
MXNVX2AM,Darcel Schlecht,GTXPro,Codehow,Lost,2017-01-06,2017-03-18,0
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,2017-01-06,2017-03-17,56
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,2017-01-06,2017-03-23,0
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,2017-01-06,2017-03-23,44
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,2017-01-06,2017-03-27,532
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,2017-01-06,2017-05-10,0
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,2017-01-06,2017-03-20,0
L1EJIE5L,Reed Clapper,GTXPro,Kinnamplus,Lost,2017-01-06,2017-03-17,0
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,2017-01-06,2017-03-24,0
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,2017-01-07,2017-03-08,622
4JHY98UG,Cassey Cress,GTX Basic,,Engaging,2017-01-07,,
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,0
G39V1X3G,Corliss Cosme,MG Special,,Engaging,2017-01-07,,
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,2017-01-07,2017-03-16,1257
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,1135
8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,2017-01-07,2017-03-28,0
L0345WKB,Zane Levy,GTXPro,Newex,Won,2017-01-07,2017-03-14,4313
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,2017-01-08,2017-03-18,5210
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,2017-01-08,2017-03-27,47
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,2017-01-08,2017-03-22,3220
EQCD7G7Q,Rosalina Dieter,GTX Basic,Initech,Engaging,2017-01-08,,
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,2017-01-08,2017-03-26,47
XYNTWPN1,Violet Mclelland,MG Special,Rundofase,Engaging,2017-01-08,,
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,2017-01-08,2017-03-25,63
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,2017-01-09,2017-03-15,56
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,2017-01-09,2017-03-01,65
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,5743
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,2017-01-09,2017-03-03,53
8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,2017-01-09,2017-03-30,4974
DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,2017-01-09,2017-03-25,3892
YMGWLEHY,Garret Kinder,GTXPro,Betasoloin,Won,2017-01-09,2017-03-21,3822
FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,2017-01-09,2017-03-02,504
6Q67ZUJ1,Maureen Marcano,MG Special,,Engaging,2017-01-09,,
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,2017-01-09,2017-03-29,3145
Y6UBZM6P,Vicki Laflamme,GTX Plus Pro,,Engaging,2017-01-09,,
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,2017-01-09,2017-03-27,564
7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,2017-01-09,2017-03-14,1117
ZE84UHHB,Anna Snelling,MG Special,Inity,Won,2017-01-10,2017-03-26,59
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,2017-01-10,2017-03-28,52
LTTYTAXA,Donn Cantrell,GTXPro,Kan-code,Won,2017-01-10,2017-03-24,4694
RIW4VWBW,Hayden Neloms,GTX Plus Pro,,Engaging,2017-01-10,,
ZWFPD71J,Kami Bicknell,GTXPro,Plusstrip,Won,2017-01-10,2017-03-06,5620
T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-01-10,2017-03-08,1095
XC4LTIEO,Lajuana Vencill,GTX Basic,Conecom,Lost,2017-01-10,2017-05-02,0
AEBF9M5T,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-01-10,2017-03-30,489
DWUD4S0P,Markita Hansen,GTX Basic,,Engaging,2017-01-10,,
MCE5DKD1,Markita Hansen,MG Special,Bioholding,Engaging,2017-01-10,,
EV46ES18,Markita Hansen,GTX Plus Pro,Golddex,Won,2017-01-10,2017-03-16,5908
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,2017-01-10,2017-03-11,3820
YBJ72HKE,Maureen Marcano,GTX Plus Basic,Hottechi,Lost,2017-01-10,2017-03-12,0
RW39Y63V,Vicki Laflamme,GTXPro,,Engaging,2017-01-10,,
5DEO8EDS,Vicki Laflamme,GTX Basic,Rantouch,Won,2017-01-10,2017-03-20,581
8LW65NDL,Violet Mclelland,GTX Plus Pro,,Engaging,2017-01-10,,
CJ2ON1LV,Corliss Cosme,GTXPro,Nam-zim,Engaging,2017-01-11,,
4I8X7EMW,Corliss Cosme,GTXPro,,Engaging,2017-01-11,,
WPXAMXD2,Darcel Schlecht,GTX Plus Pro,Funholding,Lost,2017-01-11,2017-03-10,0
A4BBDK82,Jonathan Berthelot,GTX Basic,Gogozoom,Won,2017-01-11,2017-03-28,585
LMOAYCUK,Kami Bicknell,GTX Plus Basic,Plusstrip,Engaging,2017-01-11,,
4XCJP60W,Kami Bicknell,GTX Basic,Nam-zim,Won,2017-01-11,2017-05-06,572
CDKX2A19,Lajuana Vencill,MG Advanced,Zumgoity,Won,2017-01-11,2017-03-12,3669
344I60EI,Markita Hansen,GTX Plus Basic,Golddex,Won,2017-01-11,2017-03-16,1091
YI30GSB5,Marty Freudenburg,GTX Plus Basic,Rangreen,Lost,2017-01-11,2017-03-31,0
0IYQX303,Reed Clapper,GTXPro,Donquadtech,Won,2017-01-11,2017-03-17,4905
6IMUQYMN,Corliss Cosme,GTX Basic,Vehement Capital Partners,Won,2017-01-12,2017-03-10,540
N9GAZ6B6,Gladys Colclough,MG Special,Zumgoity,Won,2017-01-12,2017-03-20,49
8O3IYWSM,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-01-12,2017-05-17,513
R3OR0J5C,Lajuana Vencill,MG Special,Gogozoom,Won,2017-01-12,2017-03-30,54
VCSHYIU8,Maureen Marcano,GTX Plus Basic,,Engaging,2017-01-12,,
0I6U3MQ6,Violet Mclelland,GTX Basic,Funholding,Engaging,2017-01-12,,
RXV4UXRE,Violet Mclelland,MG Special,Yearin,Won,2017-01-12,2017-03-23,56
5AKGNKX1,Anna Snelling,MG Special,Konmatfix,Won,2017-01-13,2017-03-16,58
KNLMLTJH,Anna Snelling,MG Special,Treequote,Won,2017-01-13,2017-03-27,58
WRUG19FZ,Hayden Neloms,MG Advanced,Vehement Capital Partners,Engaging,2017-01-13,,
UQQE9ILV,James Ascencio,GTXPro,Iselectrics,Engaging,2017-01-13,,
G9GH5KV5,Kami Bicknell,GTXPro,Nam-zim,Won,2017-01-13,2017-03-21,4453
H06UZJH8,Kary Hendrixson,MG Special,Plusstrip,Lost,2017-01-13,2017-05-08,0
K1RXVUG9,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-01-13,2017-03-14,619
1QT3STIA,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,2017-01-13,2017-05-14,5163
070M5M6X,Maureen Marcano,GTXPro,Green-Plus,Won,2017-01-13,2017-03-25,4071
DFTR2O9K,Reed Clapper,MG Special,Donquadtech,Won,2017-01-13,2017-05-08,56
W8CXDBQN,Vicki Laflamme,MG Special,,Engaging,2017-01-13,,
S9MECO24,Violet Mclelland,MG Advanced,Sumace,Lost,2017-01-13,2017-03-31,0
EJSFO67U,Donn Cantrell,GTXPro,Zotware,Won,2017-01-14,2017-03-29,4375
VKT0UN11,James Ascencio,MG Advanced,Codehow,Engaging,2017-01-14,,
SKTD4GGU,Kami Bicknell,GTX Basic,Golddex,Won,2017-01-14,2017-03-28,610
JIACLB24,Vicki Laflamme,GTX Basic,Scottech,Engaging,2017-01-14,,
SNAPG5KC,Vicki Laflamme,MG Advanced,Hatfan,Lost,2017-01-14,2017-05-05,0
561707V4,Vicki Laflamme,GTXPro,Xx-holding,Won,2017-01-14,2017-03-17,4554
J28ZRO9G,Wilburn Farren,MG Advanced,Konex,Won,2017-01-14,2017-05-18,2880
5VYJCJAE,Corliss Cosme,GTX Plus Pro,Zoomit,Engaging,2017-01-15,,
BTUG5VDL,Corliss Cosme,GTXPro,Inity,Engaging,2017-01-15,,
KZ8Q0AFX,Corliss Cosme,GTX Plus Basic,Initech,Lost,2017-01-15,2017-05-02,0
CT3HBBI2,Elease Gluck,MG Special,Mathtouch,Engaging,2017-01-15,,
AOOFHH6F,Markita Hansen,MG Special,Scotfind,Won,2017-01-15,2017-05-18,60
5U9Y1P87,Maureen Marcano,GTX Basic,Condax,Won,2017-01-15,2017-03-21,688
J0Y91LUA,Maureen Marcano,GTX Plus Pro,Goodsilron,Won,2017-01-15,2017-03-22,6142
YBRZQFEO,Maureen Marcano,GTXPro,Green-Plus,Won,2017-01-15,2017-03-31,4939
PHR8KB1Y,Niesha Huffines,GTX Plus Pro,Warephase,Won,2017-01-15,2017-05-15,6270
GR2X90DZ,Vicki Laflamme,GTX Basic,,Engaging,2017-01-15,,
TBZMXKH4,Wilburn Farren,MG Advanced,Acme Corporation,Won,2017-01-15,2017-03-29,3833
WNXZ1FGS,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,2017-01-16,2017-03-28,0
S3W6Q07M,Kami Bicknell,GTX Plus Pro,Acme Corporation,Engaging,2017-01-16,,
K64TY8LU,Maureen Marcano,MG Special,,Engaging,2017-01-16,,
6389JY2H,Moses Frase,MG Special,Hottechi,Won,2017-01-16,2017-06-02,57
SZ81H1PM,Versie Hillebrand,MG Special,Cancity,Won,2017-01-16,2017-03-17,47
M842E8JB,Violet Mclelland,MG Special,Donware,Lost,2017-01-16,2017-03-13,0
JRJ7DBW5,Daniell Hammack,MG Advanced,Plussunin,Lost,2017-01-17,2017-03-19,0
N9C0OCYY,Gladys Colclough,MG Special,Inity,Won,2017-01-17,2017-05-04,57
0OESOJNN,James Ascencio,GTX Plus Basic,Warephase,Engaging,2017-01-17,,
R7XZAIWS,Jonathan Berthelot,MG Advanced,Genco Pura Olive Oil Company,Won,2017-01-17,2017-03-14,3257
FFO5WOHT,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-01-17,2017-05-08,511
XHHJ48MJ,Kami Bicknell,GTX Basic,Y-corporation,Won,2017-01-17,2017-03-14,607
YAR5GGA4,Markita Hansen,GTX Plus Pro,Cheers,Won,2017-01-17,2017-03-29,5120
NOVPMLOV,Niesha Huffines,GTX Plus Basic,Hottechi,Won,2017-01-17,2017-03-23,1343
UPHN2I1Q,Niesha Huffines,MG Special,Rundofase,Won,2017-01-17,2017-05-14,55
NN9R2Y4W,Vicki Laflamme,MG Special,Faxquote,Won,2017-01-17,2017-03-30,49
977FJ9QQ,Boris Faz,GTX Basic,The New York Inquirer,Lost,2017-01-18,2017-03-29,0
DZ57QIQN,Daniell Hammack,GTX Plus Pro,,Engaging,2017-01-18,,
A6Y1V5Z0,Garret Kinder,GTXPro,Zotware,Won,2017-01-18,2017-06-04,4426
NU8LWEWU,James Ascencio,GTX Plus Pro,Groovestreet,Won,2017-01-18,2017-05-03,5264
PFHS80CR,Jonathan Berthelot,GTXPro,Conecom,Lost,2017-01-18,2017-05-20,0
OZ5S8NCK,Kary Hendrixson,GTXPro,,Engaging,2017-01-18,,
904203D6,Moses Frase,MG Special,Dontechi,Won,2017-01-18,2017-03-29,59
Z0TSV030,Garret Kinder,GTX Basic,Opentech,Won,2017-01-19,2017-03-30,617
8C4QM1X6,Gladys Colclough,GTX Basic,Codehow,Won,2017-01-19,2017-06-04,565
NOPI41RP,James Ascencio,GTX Basic,Sonron,Won,2017-01-19,2017-03-01,511
2536CW3V,Kami Bicknell,GTX Plus Basic,Rantouch,Lost,2017-01-19,2017-05-08,0
AC5YXLIR,Kary Hendrixson,MG Special,Faxquote,Won,2017-01-19,2017-03-30,60
HSGJKH6U,Kary Hendrixson,MG Advanced,Plexzap,Won,2017-01-19,2017-03-29,3407
4TZF9N1D,Kary Hendrixson,MG Advanced,Xx-holding,Won,2017-01-19,2017-03-28,3273
HNKZ2IC6,Markita Hansen,GTX Plus Basic,Y-corporation,Lost,2017-01-19,2017-03-26,0
BB6TCH8B,Markita Hansen,MG Special,Sunnamplex,Lost,2017-01-19,2017-05-05,0
IMTPZV7J,Moses Frase,MG Advanced,Gogozoom,Won,2017-01-19,2017-05-01,3363
A4JROIDO,Vicki Laflamme,MG Special,,Engaging,2017-01-19,,
6NXY7144,Vicki Laflamme,GTX Basic,Xx-holding,Won,2017-01-19,2017-03-31,365
KBKHKULU,Zane Levy,GTX Plus Pro,Lexiqvolax,Won,2017-01-19,2017-03-18,4869
INMJIFTF,Corliss Cosme,GTX Basic,Ontomedia,Won,2017-01-20,2017-06-06,599
FUVQ5UKB,Daniell Hammack,MG Advanced,Konex,Won,2017-01-20,2017-05-20,3194
O462ARMZ,Garret Kinder,GTX Plus Pro,Condax,Won,2017-01-20,2017-06-05,5429
6DCKCXDC,Jonathan Berthelot,GTXPro,Hottechi,Won,2017-01-20,2017-05-05,5008
QVF0JRM5,Jonathan Berthelot,MG Advanced,Domzoom,Won,2017-01-20,2017-03-28,3459
7QGG2LO3,Kary Hendrixson,GTXPro,Xx-holding,Lost,2017-01-20,2017-05-25,0
Y6HNPIIT,Kary Hendrixson,GTXPro,Hottechi,Won,2017-01-20,2017-03-07,4559
IBKRO1AN,Kary Hendrixson,GTXPro,Labdrill,Won,2017-01-20,2017-03-28,4221
3TDWLPMV,Lajuana Vencill,MG Advanced,Warephase,Lost,2017-01-20,2017-03-11,0
JN1ZFD18,Lajuana Vencill,MG Special,Domzoom,Won,2017-01-20,2017-03-06,56
ZE7ILYKB,Markita Hansen,GTXPro,Nam-zim,Won,2017-01-20,2017-05-03,5508
SRFVQ0HG,Moses Frase,GTX Plus Basic,Codehow,Lost,2017-01-20,2017-03-24,0
D7H1EGS9,Zane Levy,GTX Basic,Lexiqvolax,Lost,2017-01-20,2017-03-20,0
1DDW2GQW,Anna Snelling,MG Advanced,Cancity,Lost,2017-01-21,2017-03-09,0
PMEENWD5,Corliss Cosme,GTXPro,Globex Corporation,Engaging,2017-01-21,,
WPGTHV8V,Darcel Schlecht,GTX Basic,Ron-tech,Won,2017-01-21,2017-03-19,657
Z1WLLL1H,Kami Bicknell,GTX Basic,,Engaging,2017-01-21,,
6GNJMYMO,Kami Bicknell,GTXPro,J-Texon,Lost,2017-01-21,2017-05-05,0
GWAT8UWK,Lajuana Vencill,GTX Basic,Scottech,Won,2017-01-21,2017-03-25,638
ETZKANFZ,Markita Hansen,GTX Basic,,Engaging,2017-01-21,,
IZD69C5Q,Marty Freudenburg,MG Special,Betatech,Won,2017-01-21,2017-06-06,41
QFU565JJ,Rosie Papadopoulos,GTX Plus Pro,Initech,Won,2017-01-21,2017-05-07,5582
Z5BCBTAO,Versie Hillebrand,MG Special,Konmatfix,Won,2017-01-21,2017-05-20,60
